T_e[eV],n_e[m^-3],Sion[m^-3 s^-1]
1.13517,6.91831e+19,1.90546e-19
1.21636,6.91831e+19,4.06023e-19
1.30335,6.91831e+19,8.23107e-19
1.39657,6.91831e+19,1.59561e-18
1.49645,6.91831e+19,2.97061e-18
1.60347,6.91831e+19,5.32402e-18
1.71815,6.91831e+19,9.20490e-18
1.84103,6.91831e+19,1.53846e-17
1.97270,6.91831e+19,2.49089e-17
2.11379,6.91831e+19,3.91495e-17
2.26496,6.91831e+19,5.98561e-17
2.42695,6.91831e+19,8.92099e-17
2.60053,6.91831e+19,1.29880e-16
2.78651,6.91831e+19,1.85097e-16
2.98580,6.91831e+19,2.58686e-16
3.19935,6.91831e+19,3.54907e-16
3.42816,6.91831e+19,4.78425e-16
3.67334,6.91831e+19,6.34270e-16
3.93606,6.91831e+19,8.27730e-16
4.21756,6.91831e+19,1.06428e-15
4.51920,6.91831e+19,1.34948e-15
4.84241,6.91831e+19,1.68898e-15
5.18873,6.91831e+19,2.08844e-15
5.55983,6.91831e+19,2.55365e-15
5.95746,6.91831e+19,3.09009e-15
6.38354,6.91831e+19,3.70204e-15
6.84008,6.91831e+19,4.39252e-15
7.32928,6.91831e+19,5.16345e-15
7.85346,6.91831e+19,6.01538e-15
8.41514,6.91831e+19,6.94765e-15
9.01698,6.91831e+19,7.95802e-15
9.66187,6.91831e+19,9.04315e-15
10.3529,6.91831e+19,1.01982e-14
11.0933,6.91831e+19,1.14174e-14
11.8867,6.91831e+19,1.26942e-14
12.7368,6.91831e+19,1.40211e-14
13.6478,6.91831e+19,1.53910e-14
14.6238,6.91831e+19,1.67962e-14
15.6697,6.91831e+19,1.82293e-14
16.7904,6.91831e+19,1.96837e-14
17.9912,6.91831e+19,2.11530e-14
19.2780,6.91831e+19,2.26319e-14
20.6567,6.91831e+19,2.41168e-14
22.1341,6.91831e+19,2.56046e-14
23.7171,6.91831e+19,2.70926e-14
25.4133,6.91831e+19,2.85735e-14
27.2309,6.91831e+19,3.00388e-14
29.1784,6.91831e+19,3.14798e-14
31.2652,6.91831e+19,3.28881e-14
33.5013,6.91831e+19,3.42551e-14
35.8973,6.91831e+19,3.55729e-14
38.4646,6.91831e+19,3.68338e-14
41.2156,6.91831e+19,3.80303e-14
44.1633,6.91831e+19,3.91555e-14
47.3218,6.91831e+19,4.02041e-14
50.7062,6.91831e+19,4.11721e-14
54.3327,6.91831e+19,4.20569e-14
58.2185,6.91831e+19,4.28571e-14
62.3823,6.91831e+19,4.35719e-14
66.8438,6.91831e+19,4.42009e-14
71.6244,6.91831e+19,4.47458e-14
76.7470,6.91831e+19,4.52075e-14
82.2359,6.91831e+19,4.55885e-14
88.1173,6.91831e+19,4.58919e-14
94.4194,6.91831e+19,4.61202e-14
101.172,6.91831e+19,4.62751e-14
108.408,6.91831e+19,4.63580e-14
116.161,6.91831e+19,4.63706e-14
124.469,6.91831e+19,4.63150e-14
133.371,6.91831e+19,4.61936e-14
142.910,6.91831e+19,4.60088e-14
153.130,6.91831e+19,4.57637e-14
164.082,6.91831e+19,4.54612e-14
175.817,6.91831e+19,4.51048e-14
188.392,6.91831e+19,4.46974e-14
201.865,6.91831e+19,4.42428e-14
216.302,6.91831e+19,4.37445e-14
231.772,6.91831e+19,4.32059e-14
